,label,content
2315,-1,왜 대답을 못하느냐? 발악이 싫으면 대답하고 치우면 됨.  . 
2316,1,올해안에 10만전자 만들어보자... 총알 있으면 쏴버려~~~ 괄약근 꽉 쪼으고 발사해~~
2317,1,"추 윤, 본게임은 아직 시작도 안했음 술접대 1100만원 영수증 확보. 이정수 남부지검 수사 상당히 진척 발표않고 아끼고 있는 중 "
2318,-1,시간 오래 지났어도. 아무도 대답을 안하네.  못하는 건가? -_-
2319,-1,"""죽고싶다"" 말한 후 3개월내 극단적 선택..94%가 경고신호 정권 뺏기니까 니들이 죽고싶지?  그러면 죽어.  3개월내로. ^^"
2320,-1,하지만 세상은 조화. 능력 없는 사람에게는 능력 있는 사람이 필요하기도 하기에 없는 존재가 자신에게는 없는것을 갈구하는것을 책하지 아니함이니. 그저 화합이기를.
2321,-1,주목!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 신ㅊ동의  ㅎ????????~ ㅇㄹ?????????~ 은ㅎ동의 ㅎ?????????~ 거ㅁ동의ㅎ??????????~   상습스마트폰ㅁㅋ앱+ 상습스마트폰불법ㄷㅊ+ 상습스마트폰불법ㅅㅊ+ 상습스마트폰불법ㅎㅋ+ 상습개인ㅈㅂㅇㅊ+ 상습컴퓨터ㅎㅅ+상습특수ㄱㄱ+ 상습특수ㅈㄷ+ 상습주거ㅊㅇ+상습 ㅅㅎ등등 온갖ㅎㅇㅂㅈ의소굴~  동네흉물+ 기피시설~  주의!!!!!!!!!!!!!!!!!경계!!!!!!!!!!!!!!!거리두기!!!!!!!!!!!!!!얼굴익히기!!!!!!!!!!!! 여자들조심!!!!!!!!!!!!!!!! 주위에도조심시키기!!!!!!!!!!!!!!  극악무도 악질사상최악의ㅎㅇㅂ+사회ㅆㄹㄱ+ ㅂㅅ+철거+ ㄲㅃㅈ으로~   지나가면서  마저  쌍빤때기들 들여다보고~ 애들도조심시키고~    애들이랑  여자들피해다니게하고  얼굴은 제대로익히고~제대로익히게하고~  ㅎㅇㅂ은 ㄲㅃ으로~  설명하기도벅찬   극악무도 악질 ㅁㄱㅈㅇ의악질ㅎㅇㅂ일가~ 사상최악의 ㅎㅇㅂ일가~ 세상그누구와도  그어떤일가와도  아예비교자쳬가안되는  ㅎㅇㅂ  일가~ 일가전체에  극악무도 ㅎㅇㅂ의 피가
2322,1,떡밥 JP모건은 목표가를 7만원에서 8만5천원으로 상향했다.  키움증권은 목표가를 9만원으로 상향했다.  국내외 증권사들이 개인들이 매수하도록 떡밥을 뿌리는 것으로 볼 수 있다.  섣불리 덥석 매수하면  낚이어서 상당기간 보초를 설 수 있다.
2323,1,꼭 사기치는 오픈톡방 댓글보면 똑같은 놈들 3명이서 좋다는 찬양글 똑같이 달려있네 ㅋㅋㅋㅋㅋ  여기있는 노인네들좀 다 데려가서 싹싹 긁어먹어봐라 
2324,-1,"그냥가지고버텨야ㅡㅡ뭉가리퇴임하고 또오른단다 강북 대표지역 마용성(마포·용산·성동)의 ㅡㅡ고가 아파트가격이 최근 급격히 진정되는 기미를 보였다. 1년도 안돼 수억원씩 오르던 단지에서 호가 하락이 눈에 띈다.   마포구 ㅡㅡ아현동 '마포래미안푸르지오'는 59㎡(이하 전용면적)ㅡ 호가가 최근 13억5000만원(4층) 13억8000만원(16층) 등에 매물로 나와 있다. 같은 면적 실거래가는 지난 10월 14억2500만원(4층), 14억7500만원(12층)까지 올랐다.  올 초 실거래가가 12억6500만원(5층), 13억4000만원(9층) 하던 것이 반년 새 1억원 안팎 올랐다가 다시 제자리로 돌아온 모양새다.   용산구ㅡㅡㅡ 이촌동 '동부센트레빌' 100㎡ㅡ 지난달 19억3000만원(10층)에 거래됐지만 현재 매물로 나온 호가는 18억원(중층)이다. 지난해 말 같은 면적 실거래가가 16억5000만원(15층)이었다가 1년도 안돼 3억원 가까이 폭등, 다시 1억원 이상 떨어졌다."
2325,-1,다음 차례는 추매 째끄만게 고생하게 되어 있네
2326,-1,뻔한인생   이빠이ㅂㅅ하고  ㄲㅃ으로가야~  허접 어버버 띠리리  사사상최악의 공공인ㅎㅇㅂ일가ㅅㄲ들~   일렬종대 대기하라우~
2327,-1,이번 이야기가 네버엔딩이었을 수 있는것은. 트럼프가 푸틴 같은 존재이고 싶었던것이어서 일까? 독재를 하고 싶었던것일까. 
2328,-1,누가 어떤 사람이건. 니깟것들이 뭔데 평가질이지?   본질을 죽어라 회피. 
2329,-1,칼만 안든 강도떼거지인데요? 왜요? 떫어요?  정의와 공정을 실현하라!!!!!!!!!
2330,1,축축 삼성전자 긴 횡보 끝마치고 움직이는군요 드디어 !! 축하드립니다 10만전자 기원하겠슴돠 
2331,1,가즈아 10만 가즈아...ㅋㅋ 아는 사람은 다 알지!?
2332,-1,무혀니가 잘못한거지. 가만히만 있어도 효과가 있겠다 싶었는데 굳이 뛰어내려서 부정으로 반전을 시키고 불신이 되며 분열이 오도록 한건지. 
2333,-1,누구나 강남 아파트 살 필요 없다. 집권1년차 누구나 강남 아파트 살 필요 없다.  집권2년차 누구나 서울 아파트 살 필요 없다.  집권3년차 누구나 아파트 살 필요 없다  집권4년차 전세 살 필요 없다.  집권5년차 월세 살아라?  집권10년차 텐트 치고 살아라??  집권 100년차 동굴에서 살아라???
2334,1,"다음주에 이렇게 된다네 여기 공짜로 알려주는 오픈카톡방인데    어제는 에스와이, 페이퍼코리아 포함 세종목으로 두둑히 챙겼고  오늘은 에스와이가 금일 2차 상승해서 + 18% 더 먹었다ㅋㅋ    그리고 여기서 어제 미리 제지 관련주 얘기해줬었는데  제지 관련주로 한창제지는 오르고 신풍제지 상가서 제대로 먹었음ㅋㅋ  덕분에 오늘 제대로 챙겼음ㅋㅋ   오픈 카톡방이라서 필요한 사람들은  부담 가질 필요 없이 그냥 오면 됨~       https://c11.kr/jhsy"
2335,-1,"""애딸린 뇬이 무슨 정치냐!?누가 한말? 알고파..."
2336,-1,영태야 난 니가 부럽다.. 차은택 대가리는 오데로....들어갔나.
2337,1,nije** 먼 소리여 ㅋ 니가 날 알아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ nije**** 니가 하면 국민들 배불리 먹이고 코로나 때러잡고 지역감정 없애고 검사들 잘꼬아서 누이좋고 매부좋고 국민들 때려잡아서 조용히 잘살텐데 그지~ 
2338,-1,이성윤은 추한년 애완견이다 가랑이도 빨아준다 ㅎㅎ
2339,-1,에어로빅 싸우나 예배 보름동안만 안하면 어디 덧나냐  참으로 한심
2340,-1,더불어개판당놈들이 판단하고 결론 다내리네 저들이 판검사냐 ㅎㅎ
!!!!!!!!!!!!!!!
2341,0,유인촌같은사람이 있어야.. 나가임마..................아니꼬우면 나가임마................  ...콱  안나가................ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2342,1,고점신호 나왔다 나는 경고했다 모두가 상승론자로 바뀌고  상승을 의심하지 않을때가 나올때다   명심해라   코인이 선행지수다 
2343,-1,오만전자 다시 안올까요? 오만때 들어갈려는데
2344,-1,‘20 美 선거를 훔친 엉성한 도둑들.. 그 엉성함 탓에 뻔뻔한 강도짓 들통! 범죄자들의 공통점은 증거인멸 시도  https://youtu.be/XQZg7F47kaE  ‘20 美 선거를 훔친 엉성한 도둑들.. 그 엉성함 탓에 뻔뻔한 강도짓 들통! – ‘딥 스테이트’ 반드시 멸살될 것! – 2020.11.26
2345,1,뭐하냐? 빨리 부동산 안 가보고 뭐하냐?  지금 부동산마다 집사러 온사람들로 북새통 이란다....  빨리 사거라.....2차 폭등 시작했다....
2346,-1,판사 사찰 아무것도 아니라고 이바구 털던 것들이~ 관행이라던 잡것들~  이제는 또 다른 말을 쏟아 내고 있는 것이~  참으로 우습다~  사안에 이제는 또 다시 물타기 들어가냐?
2347,0,쬐끔 올랐네^^ 낚시 하고 세월 보냄 가겠지ㆍ 낚시를 왜 하는지 알것 같아
2348,-1,불법 사찰 대법원 판단기준~ 세가지의 합인 듯 또 이바구 턴다~  한가지만 해당해도 사찰이야~  어디서 물타기 선동질이냐?  손가락으로 하늘을 가리고자 지랄도 가지가지 하며 선동질이다~
2349,1,국민절반이 보궐선거 야당이 이겨야  한다고 생각 67  퍼센트 조사결과.. 자 애미추 잡으러 가즈아
2350,-1,힐링이란건 해주는것이 아닌. 원하는 사람이 받았다고 느끼면 그만이거든. 부정이 긍정을 낳을지 긍정이 부정을 낳을지. 그것에서 다시 만족하며 긍정이 될지는 모르는거지. 우직하다면 순수. 그것이 집착이 아닌 긍정이며  원하는 사람이 있고 긍정을 낳기를. 진정으로 바라는건 현명함일까 순수함일까. 무엇이든 둘은 반전 될 수 있으며 어느것이 긍정일지도 누구도 알 수 없는 법.
2351,1,이제 개인이 이끄는 삼전이 되었네요 ~ 개인도 장난이 아니네 ~ 한방에 몇만주씩 사는 개미는  진정 슈퍼울트라 개미로 인정합니다.
2352,0,내가 못하는것을 남에게 들이대면 안되는 법. 능력이 없기에 자격은 그만한 각오. 그렇기에 주연을 줬을 뿐.
2353,0,그만한 각오를 다진!!!! 트럼프 형님이 재선에 성공했다면 어땠을까. ㅋ.
2354,1,7만 갈까요?
2355,1,장대 월봉 출현 이번달 장대 양봉 월봉  이거 출발이라는 뜻이죠?
2356,-1,대법원 사찰기준 판례 인터넷 세평을 모은 자료도 사찰로 판결 법관 성향분석 자료수집은 징역 15끼지 가능
2357,1,"## 삼전, 다음 주 주가는 ? 7 만원 대 후반  예상합니다  "
2358,-1,기관은 왜 팔까? 코스피는 외국인 우위네...휴
2359,0,국민의명령이다 추장관 녹봉좀올려줘라 ㆍㆍㆍ음
2360,-1,파시즘은 왼쪽에서 온다 - 로날드 레이건 -
2361,-1,대법원 사찰 판례 인터넷 세평을 모은 자료도 사찰로 판결 법관 성향분석 자료수집은 징역 15끼지 가능
2362,1,"삼전이 가야할 길 바쁘다  ,,,,곧 10만 본다"
2363,-1,"어떤 검사장의 항변  ""별건수사로 옮아가면 안다칠 사람 없다""  말한번 잘했음  70회 압수수색은? "
2364,-1,무식하기는choi 채동욱이가 판사뒷조사했냐 멍충하기는ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2365,1,●프로텍● 좋은 종목은 제 가격을 찾는다~. 5만원이상~  https://youtu.be/mTHYH_dEkhQ
2366,-1,tjgh* 니두 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ tjgh**** 고생한다
2367,-1,아이고~ 관심없고 88거시기 끔찍이일가 50억~ 알간?  거울을보라    너네일가의 위태위태  심각한처지를~ 너네일가ㅅㄲ들 무조건50억~ 코미디하나?  확ㅉㅅ블라~ 
2368,-1,제발 좀~ 주식도 없는  무주식자들은  쓰잘대기 없는 헛소리 토론방에  올리지  말고  ~직업도  없으면 댓글  알바보다는  리어카 끌고  박스줍는게 나라에  도움주는  삶이다~  제발 부탁이다~너그들 글  이제 정말  짜증난다~좀  떠나라  제발좀~~
2369,1,종토방에 왠 잡노무세끼들이 이렇게 많아 좋은시절에 사는줄알아라
2370,-1,전세 부부에게 비극 된 아파트 매입…아내 살해 후 남편 투신 멀쩡하던 주택시장 인위적으로 파괴하고 베네수엘라로 가는 중  집값폭등정책 + 전세소멸 임대차3법  비극을 부른다. 이걸 사회주의로 가는 과정으로 보고 정책이 정착하는데 시간이 필요하다고 하는 건가?  이건 절대 개인의 문제가 아니다    http://naver.me/GHMwXbzz  전세 부부에게 비극 된 아파트 매입…아내 살해 후 남편 투신 입력2020.11.27. 오전 10:58  아파트 매입 문제로 아내와 갈등을 빚던 남편이 아내를 살해하고 투신하는 사건이 발생했다.  경찰에 따르면 27일 오전 1시께 서울 양천구에 있는 한 아파트에서 30대 남성 A씨가 아내를 흉기로 찌른 뒤 투신했다.  신고를 받고 출동한 구급대가 도착했을 때 A씨는 1층에서 이미 사망한 상태였다.   아내는 의식이 없는 상태로 병원으로 이송됐으나 숨졌다.
2371,-1,빨리빨리 철거하고   ㅂㅅ하고 ㄲㅃ으로~ 사거리 k?이동통신ㆍㄸㄹㄹㆍ5?4ㆍ88거시기ㆍ큰길ㄹㄷㄹㅇ옆이동통신ㆍ 끔찍이~   확ㅉㅅ블라~    분수를모르고~ ㄷ질라고~  너네일가ㅅㄲ들큰걸로10개+ 줄줄이ㅍㅇ+ 줄줄이ㄲㅃ이야?    줄줄이ㄲㅃ안가고  줄줄이ㅍㅇ안하고   큰걸로50개야?   빨리빨리
2372,1,코로나 폭증할때마다 증시는 오른다~~ 또 개폭증 기대감! 웃긴현상이다~ 미국 또 확진자 엄청증가될 예상~  전세계 확진자는 개개개개개폭증  전세계 증시는 개개개개폭증  실물경제는 개개개개개망함~  아이러니한 현상  바이러스의 증시 축제~~~~~~~~~~~~~~~~~~~~  춥네요  따뜻하게 다니세요  자영업자 망함  임대업자 망함  건설경기도 망함  내년 그놈에 뉴딜뉴딜 정책 ㅋㅋ  기후변화 사업은 앞전에도 아시듯이 절대로 실물경제는 별 도움이 안된다~~~~~~~~~~~~~  에너지 사업이 별 경기에 도움되겄나  재탕재탕 뉴딜정책   바이러스의 축제장이로세~
2373,-1,최대143만원비공개 밴드 좌표 드립니다. 최대143만원비공개 밴드 좌표 드립니다. https://band.us/n/a2a9485f0dZ0c
2374,-1,낙지가 대체 뭐라 씨부린거야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 두드러기 물먹이고 눈에 뵈는 게 없는거야 ㅋㅋ  니 면상을 보면서 그냥 믿으라는거야  ㅋ  니는 국민을 대체 뭘로  보는 거니? ㅋㅋㅋㅋㅋㅋㅋㅋ  https://youtu.be/fC0SbOSQknQ 
2375,1,ㅋㅍㅎㅂ출발할때됐다~ㅌ지는열차 일렬종대 ㅇㅇ경찰서로~ ㅇㅇ국세청으로~ ㅋㅍㅎㅂ는 ㅇㅇ민사ㅂㅇ으로~  이래저래 맘의ㅈㅂ들하고~  ㅁㅂ을빈다~ 세금신고 준법정신~ ㅎㅇㅂ때려잡는 법치주의~  ㅊㅇ질거ㅊㅇ지는 밝은사회~  절제되고 정화되는 청정사회~ㅎㅇㅂ은ㄲㅃ으로~
2376,1,68200 이 또 신고가라네....  지난번 고가 넘은지가 한참 되서 그거두 모르겠다 이제  연일 신고가면 이건 머임 ?  앞으로도 쭉 계속간다는 애기같은데
2377,0,나는자한당이시러요 부자만대변당쪽발당개시러요ㆍ
2378,0,ㅁㄹㅎㅇ부부야~  제발표정관리좀~  우ㅉㅉ~  표!!!!정!!!!!!관!!!!!!리!!!!!!!! 백프로 현금ㅁㅁㄹ에 추가로  싹다ㅌ트리고  ㅎㅇㅂ은ㄲㅃ으로~  ㅇㅎ딸은ㅋㅍㅎㅂ마눌님으로~  ㅋㅍㅎㅂ뒤통수한번친적있는  수비니언니는  미니결혼식에 하객으로 오이소~
2379,1,삼전 주주님들 코로나 조심하시고  건강하세요 어느구름에 비들엇는지어케아시나요  마스크꼭 쓰시고 걍 집에 일찍가셔서 국짐당이나좀 까주세효 아시겟쮸?
2380,1,미래에서 왔는데요 여기는 일본 도쿄올림픽 관람중입니다. 탁구 결승전 보는데 판젠동 우승했습니다. 현재 삼성주가는 87000원 입니다.
2381,0,교회가면 얻는거 죄 코로나 폐병 기적임신 구원사기 욕바가지
2382,0,15년간  관련ㄱㅊ들의 모든것을ㅊㅇ지기로하고 평생 긴급ㅊㅍ대기하기로한   ㅎ?????전기자전거거시기 ㅅㄲ+사상최악의 공공인ㅎㅇㅂ일가ㅅㄲ들~   평생까지 가믄쓰겄냐?  ㅌ트려야재~ 아이고배야
2383,0,"내 가 가지 고 있는 종목 에 대 한  //open.kakao.com/o/gqlzOxGc 이 해 와 그에 따 른 정보, 공시 들 을 잘 분석 하 고  대 응해 서 손실 은 줄 이 고 수익은 더 높이 는 것ㅇㅣ 최고 의 시나리 오 아닐까 싶네 요 오늘 도 그 렇 고 차주 에도 분 석 도와드린 다는 데 오 셔 서  대 응 도 해보시 고 배우 면서 수익 도 가져가 세 요 "
2384,0,돌대가리 윤성욜 죽던지 말던쥐..  내로남불 10년 적폐동거 3년 배은망덕 2년 시대역행 12년  멧되지 그 동안의 정을 감안해 줄 수도 있을 것 같기도..
2385,1,빛잔치 나라 말아먹은 일제시대의 이완용이 생각나네... 이 빛을 누가 다 갚을꼬... 지원금 받는다고 좋아할게 아니지 지원금 몇푼은 잠시 행복.. 결국 내주머니 털리는 건데.... 그것도 오랫동안... 너무 계획없이  돈을 남발하는 이 정부 집 말아먹는 여편네들과 똑같네...
2386,1,경비원  청소할배도  주식한다      20년전  증권사에 유모차  보이면     꼭지다     길어야  2개월  상승더간다    현금준비후  기다리자
2387,1,삼성 대단한그룹 그속에 내가살아 남을가요 무한한광고 틈만나면 삼성광고 무조건부자가 더부자된다
2388,1,나의 최애주식  ♡
2389,1,시총 407조다. 추격매수하다 꼭지 처물면 10년짜리 강제장투 될 수도 있는 '지수고점기 시총'이다. 기업은 좋으나 주식투자 관점에선 손절매 똑부러진 자 외엔 조심해야 할 가격구간 아닌가?  현실이다.
2390,-1,정권바뀌어가막소에서. 추씨. 나늘울게하소서 정권에  게가되어. 굿은일다해냈는디  가막소신세지고있어요   이제비탄의눈물을. 흘립니다.  신이여 나늘용서하소서.   미에
2391,0,선관위 사찰은 어떻게 감당하려고 저런 억지를. 부정선거라고 떠들던 유튜버들   영장도 없이 통신정보 사찰한 문서까지 나왔는데.  계속 저런거로 사찰이라고 떠들면 나중에 이거는 어떻게 감당하려고.  이거는 진짜 민간인 사찰이고 빼박 문서까지 나왔고. 통신내역 조회까지 다나왔고.  이미 기사화까지 다되었는데.  -출처- http://www.fntoday.co.kr/news/articleView.html?idxno=225656
2392,-1,애미추 불륜설 궁금하면 하나도 궁금치 않다 제것 가지고 제 맘대로 하는데 그냥 놔둬라
2393,-1,애미추 불륜설 궁금하면 유튜브 검색하면 다 나와
2394,0,두한이. 황제폐하 재등극 해서 홍5. ㅊ든을 ㅆ 를 말려 주옵소서  두한 황제 만만세  푸하하하
2395,1,삼성전자 주식 종목 분석 및 상승여력 전망  https://tv.naver.com/v/13208527
2396,0,이명박 석방하라 성군이시다 경주왕씨 최고의 인물중하나 석방하라
2397,-1,삼성전자 고점이라고 리포트 나왔네요 조심하셔
2398,0,애미추가 불륜설에 반박못하는 이유는? 유튜브 좍 퍼졌는데 아무말 못하네..
2399,1,토왜틀닭십자군들 요즘 거품 무는 모습 너무 보기 좋다. 동물들은 원래 무섭거나 더이상 피할 곳이 없을 때 털을 세우고 미친듯이 짖지. 참 보기 좋다.^^
2400,-1,"결핵보균자가 한말씀 올립니다. 무증상은 어쩌면 이미 항체가 만들어 졌을 가능성이 아주 높다고 보여집니다.  코로나바이러스 확진자라 하는 이유는 병이 발병하기전이며 환자라고 보기 어려우니 확진자라는 겁니다.  결핵균 보균자는 결핵균이 몸속에 있다는 것이고 결핵 환자는 몸속에 결핵균이 활성화 되서 병이 유발되면 결핵환자라고 합니다.  우리국민들 40대이상은 전철에서 거의 다 결핵균에 노출되어 70%이상 보균 되어 있습니다.하지만 대부분 비활성화로 평생 결핵을 모르고 죽을 때 까지 삽니다.  그에 비해 코로나균은 무증상으로 지나가고 항체도 생기는 것을 자국국민들에게 겁박용으로 전세계 정치인들이 코로나를 이용하고 있고 자영업자들의 생계까지 검사자 수와 보균자수치를 올렸다 줄였다 1단계하다가 필요시 마다 확진자수를 고무줄처럼 늘렸다 줄였다를 반복하고 경제까지 들었다 놨다  애들 교육도 ""코로나 공포심을 불러 일어켜서 쥐락펴락하고 강제접종""을 꿈꾸고 있는  데 국민이 개돼지라서 그런가요?  주위에 코로나로 사망하거나 치료받고 오신분이 있던가요?   개돼지들이지만 그래도 우리가 뭉치고 똑똑해집시다!   "
2401,1,올라갈때 보앗으면 좋앗을그 꽃 내려갈때 보앗습니다  올라갈때 보앗더라면ㆍㆍㆍㆍ음
2402,-1,사실 지역감정도 좌파가 만든거임 대중이가   라도에 평생공짜연금을 주니   새치혀로 말만 그럴싸하게 하지  누구보다 이기주의에 인간의 본성인 자기욕심으로  똘똘뭉친 집단들이 라도다  철저하게 자기위주다    당장 라도연금 끊어봐라   뭔짓을 해도 좌파찬양하던 라도애들  뒤도안보고 빠이빠이 할꺼다  
2403,1,지금파는 놈이 승자지 ㅎ 더오를거같지?? 그때가 내리막이다 사고싶은 욕구가 들때
2404,1,특별배당 보다는  자사주매입후  소각 자사주 매입후  소각이   더  좋아보입니다  배당 받으면   정부가  세금   낭비한다  삼성전자에서  자사주소각하고  기술 투자 하자
2405,1,"지금 증시 고점이라고 하는 사람은 하수 유동성이란 모든 이슈를 씹어먹는다.  지난 10년간 미국증시를 보면 역사상의 고점이라고 조정이 곧온다는 뉴스가 주기적으로 나왔는데 신기하게도 10년동안 끝없이 오르더니 3배 오름.  다우지수 10000 -> 30000 갔잖아..  지금 코스피 2600넘어가니까 경제도 안좋은데 거품이잖아? 라고 생각하면 안된다. 2030년 코스피 8000도 충분히 온다.  이번에 뿌린 돈은 2008년에 뿌린돈보다 훨씬 더 많거덩..   글로벌 금융위기 때 8000억 달러를 시작으로 유동성 공급했는데,  그것만으로도 미국증시 3배, 런던, 토론토 부동산폭등왔다.  올해는 5조달러를 이미 풀었다고 한다. 내년 2조달러 대기중.. 한국은 10년동안 그 유동성이 아파트에 다 꼴아박혀서 서울 아파트 거래평균가격 10억을 돌파하는 위엄이 세워졌지만 또 부동산에 다 몰려서 30억된다? 될수도 있지만 이미 비싸서 크게 오를 건덕지는 적다.  그렇다면 이번엔 주식이 오를 가망성이 높다. 지난 10년간 못오른거 만회하고 천정돌파 가능성 있다.   2030년 코스피 8천 꿈이 아니다.  그중에 장기적으로 삼성전자, 네이버, 현대차, 카카오뱅크, 삼성바이오로직스가 유망하다고생각한다."
2406,1,진짜 개잡주네 이거.. 코스피 2600돌파햇는데  혼자 빌빌거리고잇냐  으이구 .. 한심
2407,-1,주식은 말야. 예측이 아니라 대응이라고 하는데. 개소리다. 예측과 대응이 같이 되야지. 예측이 되어야 대응을 한단말이다. 유튜브 찌라시들 걸러라.
2408,-1,도대체 도시재생 뉴딜은 언제 하냐? 세종시 이사는 언제 가나? 나오는 대로 씨부리는 좌빨의 포풀리즘
2409,1,"삼성, 6년만에 스마트폰 이익률 최고치..1위 애플과 격차 줄여 여기 있는 생퀴들은 대부분 개거지...나는 수익만 챙긴다  돈만 벌면 되지...이 거지생퀴들 상대해 봐야 남는 것도 없고 ㅋㅋㅋ  8만, 10만전자 가즈아"
2410,-1,한심한.정부에.한심한.야당.대선.시장후보 유승민.재난금.50프로 조모.구청후보.집가진자.세금관면 편부터가르는자들이.야당후보 앞날이뻔하다.국민징당
2411,-1,에효 삼전방도  시들하넹 예전에는 재미진 님들이 좀 있드만 ㆍㆍㆍ음 
2412,1,홍5  정으니  환전상 곡사총으로 아작내어 대 ㄱ통 바람 슝슝  껙꼴라 홍5 스키들도 곡사총으로 빵구 내주라 정으니  만만세  푸하하하 
2413,1, 뉴스 에서 10만원 갈려면 지금보다 매출이 10배 늘어야 한대요.
2414,-1,주목!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 신ㅊ동의 ㅎ????????????~  ㅇㄹ???????????~  은ㅎ동의 ㅎ????????????~ 거ㅁ동의ㅎ?????????????~  상습스마트폰ㅁㅋ앱+ 상습스마트폰 불법ㄷㅊ+ 상습스마트폰불법ㅅㅊ+ 상습스마트폰불법ㅎㅋ+ 상습개인ㅈㅂㅇㅊ+ 상습컴퓨터ㅎㅅ+ 상습특수ㄱㄱ+ 상습특수ㅈㄷ+ 상습주거ㅊㅇ+상습 ㅅㅎ등등 온갖ㅎㅇㅂㅈ의소굴+동네흉물+기피시설~   주의!!!!!!!!!!!!!!!!!!!! 경계!!!!!!!!!!!!!!!!!거리두기!!!!!!!!!!!!!!!  얼굴익히기!!!!!!!!!!!!!!여자들조심!!!!!!!!!!!!!!! 애들조심!!!!!!!!!!!!!!! 주위에도조심시키기!!!!!!!!!!!!!!!!!  사상최악의극악무도  악질 ㅎㅇㅂ+사회ㅆㄹㄱ~    ㅂㅅ+ 철거+  ㄲㅃ으로~  지나가면서  쌍판대기 마저익히기~ ㅎㅇㅂ은ㄲㅃ으로~ 널리조심시키이소~  백번 천번  만번 부족함이없는   조심
2415,-1,주식ㅡ하루라도 빨리사고 하루라도 늦게팔아라 ㅇㅇ 
2416,1,유가는 꼭지가 나왔다.  1. 지금 리얼타임으로 매도 타점이다.   2. 승부사는 한 45달러 보았는데..      조금 더 갔습니다.      이제 10달러 가야죠.
2417,-1,개미들도 예전 개미들이 아니네 외인들도 포기한듯
2418,-1,깜도안되는 사안을  가지고 그리 털어댓냐 ?  어느정도 깜이되는 사안을 가지고 털어야 수긍하지  정작  깜이되는 사안은 버려두고  기껏 학생 표창장을 온 나라가 시끄럽도록 털었으니   정작 중요한 가짜박사  나씨  돈을 수억씩 받았다는 사람  안털고  바보아냐?
2419,0,"노딜 브렉시트 가능성 급증, 파운드 급락.   1. EU 협상 담당자가..      영국에서 필요한 결정사항을 빨리 내리지 않으면.. 협상 타결은 거의 불가능하다...      네..............     생쑈하고  자빠졌죠...    2. 바이든 당선에도..      노딜 브렉시트 가능성  ------------> 70프로 이상으로 상향.    3. 파운드 주요 지지대 붕괴."
2420,-1,졸라도에서만 그려 ㅎㅎ
2421,-1,dufg*** 닥충아 ㅋ 좌파요리도 해 먹어봐 ㅋ 얼마나 맛있다고 ㅋ 우파만 처먹지 말고 ㅋㅋㅋㅋ dufg**** 이런게 선동이다
2422,-1,"미국 부양책 실패, 항생 18000  1. 부양책 실패가 아니라..     바젤 3로 인하여.. 위험 자산에 패널티 매겨서.. 돈줄을 끊게 됩니다.     그렇다면.. 위험자산이란?     그렇지.. 주식 과 부동산.    2.  원달러는 최소 1600, 다시말해서 명바기 꼭지는 99.99999999999프로 돌파한다."
2423,-1,손정의가 손털고 달러들고 있는 이유는?   1. 이 인간.. 트럼프와 같은 선수니까...     카지노 자본주의의 주범이죠...    2.  그런 손정의가 손털고.. 달러들고.. 경제위기 온다고 한다.       이렇게 일찍.. 커밍아웃한 이유는???       그렇지.. 승부사 정도가 인지할 정도니까..       불확실성 해소차원이지.
2424,-1,"달러 신저가 나오지 않는다.   1. 월가 삐끼들이..     백신 나와서.. 달러 10프로 이상 약세나온다고 한다.     ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     2.  강력한 달러 매수 신호인 것이다.     시티, 내년 달러 20% 급락…뉴밀레니엄 시대 재현 경고 (기사)    3.   집팔아서 달러사라."
2425,-1,솔직이 코로나 걸렸다면 출퇴근 지하철에서 다 걸렸다 지하철 코로나 뉴스가 안보이네 불가사의다 쇼질로 통제하고 개 돼지를 선동당하는 코메디 나라
2426,-1,Swiss National Bank May Have to Sell Some of Its $100 Billion in U.S. Stocks   1. 미국 주식의 주포가 누구인가???     손정의로 대표되는 쪽바리 자본.     그리고.. 금융계의 양아치 = SNB    이제 이들이 손털 준비를 하고 있다.    2.  FAANG의 매집세력은 누구??       SNB       투표날이 언제?
2427,-1,내편은죄가없다 더불어성추행당놈들 정신병자다 뭉둥이가 약이다
2428,-1,추한년 윤미향이 더불어개판당 앞날을 예시하는구나 ㅎㅎ
